customer_id,first_name,last_name,email,phone,date_of_birth,age,gender,province,city,postal_code,customer_since,credit_score,has_auto_policy,has_home_policy,premium_tier
CUS004078,Scott,Green,larryross@example.com,539.159.0762,1981-05-26,44,M,AB,Hendrixfort,T3H 7G5,2020-03-17,637,True,True,Bronze
CUS004079,Alexa,Cruz,adamleach@example.net,(450) 672-0901 x191,1977-09-25,48,M,NS,Cartershire,L1X 3K2,2011-02-16,620,True,False,Bronze
CUS004080,Shannon,Gonzales,jose85@example.com,+1 (263) 338-7469,1951-09-03,74,M,AB,North Kimberly,C5P 3X6,2017-03-02,850,True,True,Silver
CUS004081,Michelle,Green,angelarodriguez@example.org,1 (192) 470-1598,1957-09-21,68,M,AB,Lopezmouth,T2X1M8,2018-05-19,712,False,False,Silver
CUS004082,Donald,Wheeler,amiller@example.net,+1 (666) 798-1267,1961-11-15,64,M,SK,Lake Michelle,C9S8B8,2016-10-20,562,False,True,Bronze
CUS004083,Amanda,Kirby,emily48@example.com,+1 (329) 981-8158,1991-05-28,34,F,QC,West Jeffery,N1M 1C9,2014-02-08,615,True,False,Silver
CUS004084,Courtney,Henry,marcus79@example.net,(696) 833-0933,1972-04-01,53,F,ON,Garciaton,V4P 8J4,2021-06-11,706,False,False,Silver
CUS004085,Jennifer,Parks,adrianstone@example.com,+1 (641) 277-8157,1948-08-11,77,F,BC,New Monicahaven,H8B1H3,2013-12-17,623,True,False,Bronze
CUS004086,Autumn,Bennett,marcuswilliams@example.org,+1 (970) 861-8907,1950-06-26,75,M,BC,New Reneeside,Y7Y2S6,2024-02-24,770,True,True,Gold
CUS004087,Vanessa,Acosta,michael59@example.com,1 (701) 765-7849,1977-10-14,48,F,SK,Willisbury,X9V8H9,2023-12-09,735,True,False,Silver
CUS004088,William,Ellis,pphillips@example.net,771-894-0567,1946-04-15,79,M,MB,Huertaland,C4N4C6,2020-02-22,646,True,False,Silver
CUS004089,Joshua,Long,richard25@example.com,887 528 7874,1993-03-19,32,F,ON,Bakerstad,M4V 8C2,2025-08-16,745,True,True,Silver
CUS004090,Manuel,Barnett,kylewalker@example.net,(414) 704-2499,1941-02-07,84,M,ON,North Danielborough,P7C 7A9,2015-08-20,749,True,False,Silver
CUS004091,Jaclyn,English,wilsonchloe@example.com,302 927 5960,1997-04-23,28,F,QC,Brianhaven,H9B2T3,2017-04-07,850,False,False,Silver
CUS004092,Joshua,Clayton,valeriewebb@example.com,489.157.9231,1954-12-01,71,M,SK,New Andrew,P1Y 1C7,2020-05-10,693,True,False,Bronze
CUS004093,Chase,Kelley,hannah03@example.net,(220) 237-8630,1947-04-25,78,F,ON,Lake Codyfort,J9L5Y6,2015-01-30,812,True,False,Bronze
CUS004094,Cassandra,Smith,petersonjoshua@example.org,1 (104) 744-1075,1988-08-04,37,F,ON,North Robert,B3T8P8,2024-06-20,736,True,False,Silver
CUS004095,Crystal,Taylor,knightlaurie@example.org,+1 (268) 027-4644,1952-11-10,73,F,BC,Colemanmouth,S4E9Y5,2024-04-22,779,True,True,Bronze
CUS004096,Jessica,Young,ijames@example.com,(691) 121-4477,1983-03-08,42,F,QC,West Stevenport,B5K3H7,2015-03-24,766,False,True,Gold
CUS004097,Erin,Ramsey,beverett@example.net,+1 (247) 683-6264,1975-11-03,50,F,ON,Tiffanyburgh,S6T4R6,2019-01-02,647,True,False,Gold
CUS004098,Jamie,Vargas,thorntonnathan@example.net,1-804-378-9420,1963-06-03,62,F,QC,Christinehaven,R8G 5R6,2024-04-02,700,True,False,Silver
CUS004099,Michael,Parks,hwright@example.net,242 580 5526,1950-02-10,75,F,AB,Lake Katherine,H3N1P7,2011-05-13,752,True,False,Silver
CUS004100,Paul,Walter,markrivers@example.com,(240) 095-5150,2006-03-29,19,M,ON,Port Amytown,J6Y 5A7,2024-04-08,611,False,False,Bronze
CUS004101,Joshua,White,steven65@example.com,1 (496) 495-0185,1945-10-01,80,M,ON,Harrisfurt,T9V 8N4,2021-09-23,736,True,True,Silver
CUS004102,Eugene,Munoz,lynchnatasha@example.com,490-836-2754,1992-10-29,33,M,QC,Johnmouth,T9V 9P4,2014-08-16,671,True,False,Silver
CUS004103,Sandra,Kim,philipmelton@example.com,+1 (897) 814-6370,1987-09-27,38,M,ON,Port Casey,R3E 1X1,2018-12-19,729,True,False,Silver
CUS004104,David,French,dserrano@example.net,217.371.2383,1985-10-30,40,M,NS,New Brianfurt,B6N 4B7,2016-11-21,529,True,True,Bronze
CUS004105,Hunter,Baldwin,lisa21@example.com,229 957 2160,1990-07-14,35,F,ON,North Daniel,K9N 3M4,2021-12-03,759,True,False,Bronze
CUS004106,Lori,Griffith,ashleycorey@example.net,+1 (842) 598-3942,1999-07-01,26,F,ON,Patrickfort,M9B3S5,2017-04-05,787,True,True,Bronze
CUS004107,Jonathan,Parker,fflores@example.com,+1 (482) 988-6585,1983-03-23,42,M,QC,Kennethville,N2V 2T4,2017-08-05,640,True,True,Bronze
CUS004108,Andrew,Powers,debra25@example.net,270-650-8598 x594,1965-08-01,60,M,QC,Jasmineberg,K3C5Y4,2018-12-08,631,True,True,Bronze
CUS004109,Sandra,Robinson,michael42@example.org,464.468.1626,1942-03-30,83,M,AB,Lake Dennismouth,X6N4G2,2013-05-12,586,True,False,Bronze
CUS004110,Kevin,Davis,snydermeghan@example.net,929-276-1893 x775,1979-07-15,46,F,BC,Davidbury,G8J 6S7,2021-01-04,754,False,False,Gold
CUS004111,Whitney,Bush,ygonzalez@example.org,791-401-2784 x104,1983-06-27,42,F,ON,Tammystad,J6C2J2,2014-06-16,631,True,False,Bronze
CUS004112,Jesse,Charles,kimberlyhoover@example.net,224-064-9764 x773,1949-11-01,76,M,QC,Cobbland,N2C 2X9,2018-08-17,657,False,True,Gold
CUS004113,Christine,Adkins,danielsderek@example.com,(213) 872-1677,1989-05-07,36,F,ON,Lake Aaronberg,C4A 9C4,2020-02-29,713,True,False,Bronze
CUS004114,Deborah,Lopez,erikafry@example.net,+1 (771) 425-4709,1956-12-14,69,M,QC,Brownside,Y2A1E8,2014-08-14,770,True,True,Bronze
CUS004115,Julia,Mendez,brenda12@example.com,1 (996) 898-2862,1987-06-26,38,F,ON,Randybury,K9A 2N3,2012-02-01,846,True,False,Bronze
CUS004116,Daniel,Larson,jessicawhite@example.org,(711) 944-1284 x720,1972-03-02,53,F,ON,Donnastad,V5M 7L4,2017-04-28,779,True,False,Gold
CUS004117,Danielle,Dillon,jocelyn52@example.com,688-955-3833 x422,1963-04-04,62,M,ON,Port Maryview,V2Y 1X6,2021-11-07,690,False,True,Platinum
CUS004118,Kevin,Smith,sheristanley@example.com,899-828-8684 x578,1947-10-21,78,M,BC,Port Courtney,E2L 4Y8,2013-04-08,764,True,False,Gold
CUS004119,James,Moore,williamsdeborah@example.org,937.870.3139,1992-10-22,33,F,QC,Gallegosbury,K9P1C5,2022-06-14,791,False,False,Bronze
CUS004120,Jacqueline,Holmes,david86@example.net,1 (320) 835-8192,1995-03-18,30,F,ON,New Rebekahview,A1N7R9,2016-10-06,720,True,True,Bronze
CUS004121,Kim,Hall,kimberlygonzalez@example.net,1 (286) 664-4314,1984-12-31,41,F,AB,New Markside,R7V7R5,2012-09-24,697,True,True,Bronze
CUS004122,Robert,Burns,robertferguson@example.org,(737) 240-6559,2006-10-31,19,F,QC,Andersonfurt,H5G 3P9,2023-12-20,703,True,True,Gold
CUS004123,Brittany,Dixon,stevenporter@example.net,1 (745) 509-2230,1997-04-08,28,M,ON,West Coryport,H5B4B6,2018-03-16,661,False,True,Silver
CUS004124,Annette,Bowman,hollyschneider@example.org,428 628 8585,1996-04-15,29,M,BC,Melissaview,J7N 7G5,2020-09-17,753,True,True,Silver
CUS004125,Justin,Ford,davischarles@example.net,1 (568) 615-3441,1954-04-06,71,M,BC,Kentborough,R9T5S1,2014-01-21,828,True,False,Bronze
CUS004126,Elizabeth,Calderon,nelsonholly@example.net,990-734-8623 x388,1978-10-25,47,M,AB,Garrisonport,S3C 9A3,2023-08-30,807,True,True,Platinum
CUS004127,Travis,Olson,bbishop@example.com,1-779-397-0635,1962-10-02,63,M,ON,Williamsview,L4E 7P6,2024-10-30,760,True,False,Bronze
CUS004128,Theresa,Johnson,wellsdorothy@example.com,1-825-189-7149,1971-06-28,54,F,BC,Garzaberg,C4K8C2,2011-10-16,593,True,False,Bronze
CUS004129,Ashley,Wilson,morsemario@example.net,842 750 2498,1979-01-21,46,F,MB,New Leslieberg,J6L7S5,2012-03-28,634,False,True,Bronze
CUS004130,Sandra,Davis,james63@example.org,1 (178) 541-3887,1967-03-26,58,F,ON,Gailborough,Y2E 1G5,2019-11-07,814,True,True,Silver
CUS004131,Alexander,Mcneil,amy90@example.org,1 (462) 561-2097,1961-10-31,64,M,QC,Port Heather,L6A8S6,2017-04-02,642,True,False,Bronze
CUS004132,Teresa,Sellers,rebeccataylor@example.com,454.841.1302,1943-04-08,82,Other,BC,Kimberlyberg,Y2X2E6,2015-09-12,787,True,False,Bronze
CUS004133,Sylvia,Hernandez,brian99@example.org,815-679-5173 x592,2002-02-27,23,M,ON,Bensonborough,A6B 1N4,2024-10-20,701,True,True,Silver
CUS004134,Julia,Mitchell,gallowaywalter@example.net,1 (467) 362-6171,1993-02-05,32,F,AB,Morganville,R7M5A2,2021-02-12,631,False,True,Platinum
CUS004135,Nicole,Harris,rmontgomery@example.com,174 351 1319,1972-09-21,53,M,NB,West Kyle,K9T2K8,2020-08-21,764,True,False,Gold
CUS004136,John,White,swelch@example.com,121-014-9380 x089,1973-09-23,52,F,ON,Montoyatown,P9V9A5,2012-08-25,746,True,False,Bronze
CUS004137,James,Burnett,williamschristine@example.net,228-024-0195,1995-05-06,30,F,ON,New Joshuachester,R7N4B8,2022-01-13,671,False,False,Bronze
CUS004138,Brittany,Morton,matthewingram@example.com,521-065-4362 x473,1973-11-23,52,M,ON,West Patriciaton,H3J 4L4,2016-07-11,621,True,False,Gold
CUS004139,Elizabeth,Davis,ejordan@example.org,1 (503) 581-5535,1962-09-03,63,F,QC,Gonzaleston,M6T3Y3,2016-04-01,728,True,False,Bronze
CUS004140,Frances,Donaldson,sheila29@example.org,(696) 690-1258 x160,1962-11-24,63,M,BC,Mitchellview,N9N7Y8,2023-11-25,656,True,False,Gold
CUS004141,Steven,Marshall,ashley34@example.net,409 782 4904,1964-04-23,61,F,ON,West Kelsey,H7Y 5A2,2018-11-21,596,True,True,Bronze
CUS004142,Tami,Ross,samuelmcclure@example.net,(154) 893-0709,1962-11-06,63,M,ON,Port Kevinville,L9E 1G5,2023-11-20,786,True,False,Bronze
CUS004143,Diamond,Lawrence,pmills@example.org,+1 (397) 922-3075,2001-10-26,24,F,ON,Shelbyberg,X5B 3S1,2015-08-29,708,True,True,Silver
CUS004144,James,Forbes,icalhoun@example.org,1-394-069-8835,1997-01-12,28,M,ON,Gardnerfurt,H3B2K5,2023-05-28,634,True,False,Bronze
CUS004145,Emily,Soto,chase82@example.org,367.263.2503,1953-05-03,72,F,AB,Whitefort,X5B 7X8,2024-10-25,773,True,True,Bronze
CUS004146,James,Medina,marthaklein@example.org,756 262 3762,1946-11-09,79,F,ON,Alexandriafort,G2L7L6,2025-08-24,656,True,False,Gold
CUS004147,Patrick,Quinn,julie78@example.org,162 499 1443,1948-02-06,77,F,QC,New Troy,K8R7M5,2025-07-23,689,True,False,Bronze
CUS004148,Kimberly,Smith,oedwards@example.com,1 (192) 333-6419,1962-08-18,63,F,ON,Smithtown,A7C2B2,2013-08-27,727,True,True,Bronze
CUS004149,Rachael,Mcknight,virginia69@example.com,(316) 864-7208 x172,1955-10-09,70,F,ON,North Michael,X3V4M3,2019-02-18,699,True,True,Silver
CUS004150,David,Lopez,weissjoseph@example.com,+1 (894) 258-2264,2006-11-17,19,F,QC,Port Staceymouth,M8H 2E9,2020-09-26,816,True,False,Platinum
CUS004151,Lisa,Hernandez,charles81@example.net,1-478-621-8035,1953-01-27,72,F,AB,West Timothy,J9S 9N7,2020-11-13,753,False,False,Silver
CUS004152,Sharon,Hernandez,mercadochristopher@example.com,774 799 9637,1981-09-26,44,M,ON,West Ashley,Y1G 9X6,2018-04-25,673,True,False,Silver
CUS004153,Johnny,Clark,autumn56@example.org,(672) 575-5044 x104,1998-03-13,27,M,AB,Sabrinaberg,X2M3Y9,2022-02-19,722,True,True,Silver
CUS004154,Debra,Carey,maria34@example.net,629-277-9954 x202,1961-10-15,64,M,BC,Cherylstad,H6K6H1,2020-10-08,629,True,False,Gold
CUS004155,Krystal,Morgan,kevinkrause@example.com,1-620-962-5773,1968-12-06,57,F,AB,West Molly,C7P 7Y7,2017-07-28,744,False,False,Silver
CUS004156,Ryan,Jones,mbradshaw@example.net,332-888-6258 x420,1949-03-19,76,F,BC,West Mary,H3E 5T5,2011-05-29,724,True,False,Gold
CUS004157,Rebecca,Oneal,jhernandez@example.org,949 304 5981,1993-12-16,32,F,BC,Bruceport,Y5E7K2,2019-02-19,642,True,False,Bronze
CUS004158,Timothy,Thomas,alexandra72@example.org,(257) 942-0163 x159,1997-09-24,28,M,ON,North Robertbury,R3T 9P8,2018-02-27,572,True,False,Silver
CUS004159,William,Norris,cody07@example.com,416-470-3414 x247,1962-09-11,63,F,ON,Samanthaville,V6V5N6,2019-02-19,770,True,False,Bronze
CUS004160,Jeffrey,Armstrong,adamsjesse@example.net,553-570-2267 x824,1964-03-18,61,F,QC,Smithchester,L7V6E7,2025-07-26,664,True,False,Bronze
CUS004161,Andrea,Rich,davissteven@example.com,977-421-5673,1967-05-24,58,M,ON,Nixonside,J8A 5B7,2022-02-21,770,False,False,Gold
CUS004162,Cassandra,Gray,norrisdaniel@example.org,1-321-466-5188,1950-09-28,75,M,ON,Port Gordon,P7T 1S5,2021-08-31,670,True,False,Bronze
CUS004163,Katherine,Rush,david25@example.com,470.940.8432,1966-09-21,59,F,QC,Jacobbury,N3J 2E1,2017-04-13,803,True,False,Platinum
CUS004164,Kyle,House,emorgan@example.net,119-779-8053 x043,1996-01-06,30,F,QC,Daleville,S1N7X6,2013-03-29,850,True,True,Bronze
CUS004165,Shane,Holder,dmacdonald@example.org,1-816-672-0170,1989-11-17,36,F,ON,Nealville,G1L3C9,2016-03-07,570,True,True,Gold
CUS004166,Jamie,Gonzales,jonathanryan@example.com,(401) 941-6677 x205,1981-11-19,44,M,NL,East Antoniofurt,N2R 8E7,2016-03-10,702,False,True,Bronze
CUS004167,Russell,Lang,kenneth38@example.com,601-154-8908 x815,2003-06-21,22,M,QC,North Jaimeport,X7A 6M9,2022-06-17,803,True,True,Gold
CUS004168,Sonya,Gallagher,dodsonjonathan@example.com,622 462 8862,1977-03-14,48,M,AB,Benjaminborough,B1X2R4,2023-02-17,681,True,True,Gold
CUS004169,Kenneth,Martin,fwilliams@example.net,519-071-9691 x408,1950-12-04,75,M,NL,South Keith,N4A3T9,2024-04-03,673,True,False,Bronze
CUS004170,David,West,melissa73@example.org,174 398 1004,1990-04-16,35,F,ON,Lewiston,E9L 5Y3,2014-11-16,799,True,True,Platinum
CUS004171,Kim,Silva,gonzalezjamie@example.org,(253) 412-0741,1982-03-20,43,F,ON,New Tiffany,Y3S 1L1,2019-10-05,668,True,True,Bronze
CUS004172,Michael,Weber,anthonypowell@example.org,653-481-3404 x854,1978-05-16,47,F,SK,Lake Eugenemouth,V2R 5A7,2013-03-16,708,False,False,Bronze
CUS004173,Kevin,Ward,ewillis@example.com,640.492.8679,1988-12-21,37,F,SK,South Evanview,G2P3K2,2019-02-06,624,True,True,Silver
CUS004174,Katherine,Riley,kscott@example.com,(381) 281-6904 x545,1968-11-16,57,M,ON,New Maryfurt,M6M9Y5,2012-11-13,588,True,False,Silver
CUS004175,Timothy,Blackwell,hanthony@example.net,+1 (780) 666-6320,1979-05-30,46,F,MB,Vickifurt,R8P 6H4,2018-07-08,701,True,True,Silver
CUS004176,Nicholas,Allen,barbara80@example.com,+1 (896) 936-1001,1975-02-03,50,M,BC,Alanfurt,V8G 6X8,2016-04-07,765,True,False,Silver
CUS004177,Karl,Arnold,collinsrebecca@example.net,+1 (241) 514-2562,1977-08-11,48,M,PE,West Kevin,C5V3L9,2018-07-09,755,True,True,Bronze
CUS004178,Travis,Cummings,rosariochristopher@example.com,1 (609) 080-0600,1982-01-22,43,M,ON,Lake Ryan,J4K3C3,2023-06-24,625,False,False,Gold
CUS004179,Matthew,Morgan,gentrypatrick@example.com,894-094-8954,1955-08-17,70,F,QC,Collinshaven,Y4K 4B7,2012-05-29,508,True,True,Gold
CUS004180,Debra,Wilcox,michaelhahn@example.org,956-431-6294 x823,1980-09-07,45,M,ON,Kimberlybury,Y4K 3S5,2016-10-23,850,True,False,Platinum
CUS004181,Kevin,Lewis,chelseyhardin@example.com,458 870 1407,1983-08-01,42,M,ON,Mirandatown,C8K5E8,2021-05-23,660,False,False,Gold
CUS004182,Charles,Holmes,ejohnson@example.org,1-761-732-6987,1973-06-08,52,F,BC,Biancaburgh,B4M3L6,2017-04-18,744,False,False,Silver
CUS004183,Nicole,Baker,ysmith@example.org,(387) 580-0144 x762,1969-04-09,56,F,SK,New Jeffreyfurt,A9X1M2,2020-04-10,741,True,True,Bronze
CUS004184,Michael,Blake,kevin90@example.net,(759) 622-8540,1962-06-30,63,M,NS,Port Peter,T3J 8N4,2020-06-15,588,True,False,Gold
CUS004185,James,Mosley,jsims@example.com,1 (760) 302-0805,1960-07-19,65,F,BC,New Miguel,V5E5T5,2015-04-07,676,True,False,Silver
CUS004186,Charles,Shea,gabriellegordon@example.org,1-806-188-0471,1944-08-29,81,F,AB,Martinezfurt,L6L 5G1,2022-06-21,683,True,True,Gold
CUS004187,Mary,Williams,jessicaalvarez@example.org,617 172 1930,1991-08-07,34,F,ON,South Kimberlystad,N8R 4S5,2023-11-05,681,False,True,Bronze
CUS004188,Heather,Guzman,sosajoshua@example.com,794-169-6767 x817,1969-06-24,56,M,AB,Calhounmouth,S5X4E7,2025-03-09,725,True,True,Platinum
CUS004189,Shaun,Frye,jamesyoung@example.com,789.209.1448,1967-05-25,58,M,QC,Wilsonhaven,B3A8A6,2015-08-12,835,False,True,Platinum
CUS004190,Kayla,Bates,irobinson@example.com,1 (684) 652-8651,1979-08-02,46,M,ON,Lake Melindamouth,C8P3E1,2012-03-21,794,True,False,Silver
CUS004191,James,Frost,piercejennifer@example.org,(713) 094-6926,1972-12-10,53,M,ON,North Laurenberg,G6Y 1G2,2016-01-31,841,False,True,Bronze
CUS004192,Cynthia,Edwards,naguilar@example.com,1-720-673-5127,1982-09-20,43,F,SK,New Robert,C5S1E6,2016-04-12,701,True,True,Bronze
CUS004193,Zachary,Cortez,ashleevelez@example.net,(755) 555-3553,1978-10-31,47,Other,AB,Crawfordbury,R9M 2C9,2022-08-10,597,True,False,Bronze
CUS004194,Laura,Adams,cpham@example.org,753 946 8959,1954-11-15,71,M,AB,Lake Crystalside,J8Y3T3,2015-08-31,700,True,False,Silver
CUS004195,Tiffany,Boyd,anthony08@example.org,364.876.1507,2005-05-24,20,M,ON,Mendozatown,J5S8Y1,2014-04-06,670,True,False,Bronze
CUS004196,Christopher,Garcia,mendeznicole@example.net,1-751-430-9128,1962-08-19,63,M,QC,Underwoodville,P1K6N6,2022-07-07,825,True,False,Gold
CUS004197,Erin,Hill,natasha61@example.com,(782) 696-0269 x763,2005-10-02,20,F,NS,Fordborough,L5T4X3,2018-01-17,776,True,True,Silver
CUS004198,Randy,Smith,moseschristine@example.net,420-136-5488,1990-09-02,35,F,ON,Brittanymouth,K6B8X9,2017-12-09,581,True,False,Gold
CUS004199,Olivia,Drake,elizabeth05@example.com,407 030 0548,1995-09-21,30,M,ON,Port Heidi,G7J4G6,2016-12-17,846,True,False,Silver
CUS004200,Margaret,Dillon,jamespowell@example.org,219-514-1848,1986-11-15,39,F,ON,Joeland,T8N 6P7,2021-11-30,673,True,False,Silver
CUS004201,Heather,Cain,meganhendricks@example.net,506-661-2987 x987,1988-03-20,37,Other,QC,Jonathanstad,N6T2S5,2019-06-12,850,True,False,Silver
CUS004202,Janet,Baldwin,cmalone@example.org,246-745-7719,1952-09-03,73,F,ON,East Walter,Y9K 9M5,2024-10-27,638,True,True,Gold
CUS004203,Tina,Price,floresjames@example.net,1 (285) 738-4543,1998-01-28,27,M,NS,Rasmussenchester,M8G 5G2,2023-06-27,701,False,True,Silver
CUS004204,Tracy,Vaughn,gallaghercarl@example.net,505 785 4222,1963-11-20,62,M,AB,Andrewbury,Y4V3S3,2019-02-09,717,True,True,Bronze
CUS004205,Kimberly,Martinez,patricia38@example.com,895-030-5105 x094,1979-06-18,46,M,AB,Kevinton,Y9H 3K4,2013-07-17,742,True,False,Silver
CUS004206,Justin,Rodriguez,tammie91@example.org,774 897 5243,1962-11-18,63,F,BC,Austinchester,Y7A 9S4,2012-04-14,693,True,False,Gold
CUS004207,Phyllis,Keller,anichols@example.org,592-213-0172 x373,1998-04-02,27,F,ON,Crystalville,B6S 6H3,2018-07-28,646,False,False,Platinum
CUS004208,Andrew,Deleon,davidmiller@example.org,855-449-1413,1947-08-02,78,F,QC,South Kyle,E4N6K4,2024-12-12,830,True,False,Gold
CUS004209,Bruce,Lewis,bharrington@example.net,(275) 662-5561 x802,1994-05-07,31,M,ON,New Bruce,G4V9X4,2012-11-02,738,True,False,Gold
CUS004210,Richard,Smith,kathy48@example.com,1-511-167-9652,1986-12-25,39,F,ON,Lake Jackson,L7J8M5,2011-06-16,739,False,False,Silver
CUS004211,Christopher,Hill,ucastaneda@example.org,822.611.2384,1999-12-19,26,F,BC,North Jeffreyfort,T5K4H6,2013-08-13,633,True,False,Bronze
CUS004212,Heather,Hall,joanne86@example.org,773-474-9285 x063,1990-01-12,35,Other,AB,Drakebury,B3N 3J7,2016-05-07,846,True,False,Bronze
CUS004213,Kimberly,Jennings,zcase@example.org,496-487-3349 x291,2004-12-12,21,F,ON,Christianshire,G8Y1X3,2021-05-03,707,True,False,Bronze
CUS004214,Walter,Leon,michael09@example.org,841-961-4045 x038,1952-03-06,73,F,QC,Bellhaven,A3R 6E4,2013-03-30,590,True,True,Silver
CUS004215,Brian,Collins,umiller@example.net,1-756-463-7172,1974-09-27,51,F,MB,Cannonhaven,B1S8T1,2014-06-10,829,True,True,Silver
CUS004216,Julie,Hall,jmarquez@example.net,947-685-7411 x020,1998-05-29,27,M,ON,Port Lori,J8K 9N3,2016-08-07,795,True,True,Bronze
CUS004217,Jamie,Lopez,shaunmartin@example.com,284-090-2638 x001,1985-04-05,40,M,ON,New Billyshire,A5B 3E5,2023-12-16,751,True,False,Bronze
CUS004218,Melissa,Davis,josephhansen@example.net,597.459.1857,1946-08-29,79,F,AB,Port Christopher,L2X3L4,2018-09-11,622,False,True,Bronze
CUS004219,Joshua,White,djackson@example.com,491-422-3616,1988-06-12,37,M,ON,West Danny,S2H 2H6,2024-04-28,666,True,True,Silver
CUS004220,Frank,Day,stevenphillips@example.net,504.430.9478,1942-09-09,83,M,QC,Port Brittanyview,G5N3X8,2025-06-21,705,True,False,Bronze
CUS004221,William,Benson,rodriguezjulie@example.org,1 (799) 388-8646,1944-04-04,81,M,QC,Thompsonborough,K3M2B9,2018-04-06,636,True,True,Silver
CUS004222,Debra,Olson,sarahsmith@example.org,(471) 782-1745,1963-03-25,62,F,ON,West Michaelburgh,P9Y 2B5,2019-02-24,795,True,True,Silver
CUS004223,Melissa,Thompson,stephanievilla@example.net,484-260-9062 x013,1954-09-18,71,F,NS,Stacymouth,B5C4R7,2019-09-18,848,True,False,Bronze
CUS004224,Bailey,Luna,vpayne@example.net,334 300 8731,1969-07-13,56,F,ON,Thomasfort,S6Y 1K3,2020-04-18,850,False,True,Silver
CUS004225,Brandi,Jones,smiller@example.net,1-645-505-6170,1945-09-15,80,F,AB,Hodgetown,X7H8X1,2011-11-03,669,False,False,Bronze
CUS004226,Patrick,Thomas,rachelhughes@example.org,(509) 646-7887,1967-03-04,58,M,ON,Garyburgh,K7L7X8,2019-03-28,585,True,True,Bronze
CUS004227,Rita,Rodriguez,ibell@example.org,+1 (677) 951-3324,1963-12-16,62,F,QC,Jamesborough,C9H 2E4,2019-02-02,798,True,True,Silver
CUS004228,Derek,Church,chad16@example.net,476-471-7332,1991-06-02,34,F,AB,Danielmouth,S1M 2G1,2015-02-21,770,True,False,Gold
CUS004229,Erica,Robles,brycenelson@example.com,468-385-8059 x093,1998-10-28,27,F,ON,Dennisland,P9B 8B2,2017-11-03,663,True,False,Gold
CUS004230,James,Rivera,tracyphillips@example.com,(716) 325-4043,1961-05-23,64,M,NL,Lake Franklinhaven,B1C3P5,2014-04-16,531,True,False,Bronze
CUS004231,Veronica,Jenkins,nhampton@example.net,885.438.1150,1961-04-24,64,F,ON,North Julie,L7C 6Y3,2013-11-23,687,True,True,Silver
CUS004232,Rodney,Obrien,andrephillips@example.com,(639) 858-3407,1993-05-28,32,M,BC,Wilsonbury,J5V 4X3,2023-12-03,749,True,False,Silver
CUS004233,Brett,Lewis,ashleyryan@example.org,1-792-917-5298,1995-08-11,30,F,BC,Lake Daniellestad,H8X 1Y4,2024-02-05,634,False,True,Bronze
CUS004234,Melissa,Jimenez,uharris@example.org,1 (594) 696-0331,1970-01-26,55,M,ON,Crystalton,R2X 3L4,2015-06-11,654,False,True,Gold
CUS004235,Amber,Henderson,melissaandrews@example.org,152-503-7776 x585,1993-09-04,32,F,AB,South Robert,J5Y3L7,2020-06-29,714,False,True,Silver
CUS004236,Heather,Santiago,susan38@example.com,(104) 188-7117,1979-03-13,46,F,AB,Port Bridget,C4Y 8P1,2014-09-15,673,True,True,Silver
CUS004237,Tony,Villarreal,rconner@example.net,488 096 8075,1947-07-17,78,F,ON,New David,H4N 9A7,2024-05-24,824,False,True,Bronze
CUS004238,Deborah,Mcmillan,psmith@example.net,(503) 498-5205 x736,1942-01-03,84,F,ON,Langstad,G3T 3K3,2014-11-21,759,True,False,Bronze
CUS004239,Brandon,Dean,michael10@example.net,1 (985) 825-3947,1990-12-06,35,M,BC,New Jonathanside,K9R4Y8,2017-06-04,692,True,True,Gold
CUS004240,Margaret,Simmons,tammy07@example.com,1-893-972-3902,1976-01-11,49,F,QC,Alexandrastad,P5L2E2,2017-01-06,850,True,False,Bronze
CUS004241,Brittney,Freeman,bradleysmith@example.net,1 (458) 319-2927,1955-01-20,70,F,ON,New Joshua,Y1M5K3,2023-08-19,664,True,False,Bronze
CUS004242,Jessica,Bailey,dalelam@example.org,600-811-9776,1962-01-25,63,F,ON,Lake Cindymouth,S3H3L2,2022-06-15,755,True,False,Bronze
CUS004243,Thomas,Tyler,clarkchristina@example.org,838.412.8453,1988-04-07,37,F,QC,South James,K1L4K6,2015-05-19,850,True,False,Silver
CUS004244,Sandra,Krause,travissingleton@example.com,1 (643) 706-9545,1993-08-13,32,M,ON,North Josephport,A1A1R1,2024-04-13,500,True,True,Bronze
CUS004245,David,Tran,rgolden@example.com,632-877-0564,1966-02-28,59,M,ON,Estradahaven,M4Y 5L9,2023-08-08,717,True,False,Silver
CUS004246,Christopher,Foster,lorettabrown@example.com,(745) 130-2562,1972-12-26,53,F,ON,New Jessestad,L8L 3B8,2019-10-19,616,True,False,Gold
CUS004247,Robert,Logan,cheryl33@example.org,650-682-6163,1977-08-18,48,F,NB,Port Jack,V8T7N4,2016-10-13,647,True,False,Gold
CUS004248,Adam,Stone,hannahfox@example.org,+1 (113) 579-9640,1971-06-03,54,F,QC,West Nathan,A5K5Y2,2013-09-24,677,False,True,Silver
CUS004249,Stephanie,Stout,hernandezmary@example.net,(257) 522-7185 x186,1966-08-12,59,F,MB,Melissafort,L8E 5M6,2014-09-16,718,True,False,Gold
CUS004250,Jeremy,Davis,jameszavala@example.org,315 175 1359,1949-09-04,76,M,AB,Richardside,G3B 1N6,2019-10-20,719,True,True,Gold
